adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,start_date,end_date,year,month
VIET NAM,BA RIA-VUNG TAU,NA,"VIET NAM, BA RIA-VUNG TAU",VNM,1012369,VN-43,NA,1997-01-01,1997-01-31,1997,29,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,VINH PHUC,NA,"VIET NAM, VINH PHUC",VNM,1012324,VN-70,NA,1997-01-01,1997-01-31,1997,0,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,CAN THO CITY,NA,"VIET NAM, CAN THO CITY",VNM,1012318,VN-CT,NA,1997-01-01,1997-01-31,1997,214,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,DAK LAK,NA,"VIET NAM, DAK LAK",VNM,1012345,VN-33,NA,1997-01-01,1997-01-31,1997,10,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,LANG SON,NA,"VIET NAM, LANG SON",VNM,1012358,VN-09,NA,1997-01-01,1997-01-31,1997,0,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,HA NAM,NA,"VIET NAM, HA NAM",VNM,1012425,VN-63,NA,1997-01-01,1997-01-31,1997,0,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,BAC NINH,NA,"VIET NAM, BAC NINH",VNM,1012424,VN-56,NA,1997-01-01,1997-01-31,1997,0,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,HA NOI CITY,NA,"VIET NAM, HA TAY",VNM,1012370,VN-30,NA,1997-01-01,1997-01-31,1997,0,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,HAI DUONG,NA,"VIET NAM, HAI DUONG",VNM,1012405,VN-61,NA,1997-01-01,1997-01-31,1997,0,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,HAI PHONG CITY,NA,"VIET NAM, HAI PHONG CITY",VNM,1012393,VN-HP,NA,1997-01-01,1997-01-31,1997,2,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
VIET NAM,NINH THUAN,NA,"VIET NAM, NINH THUAN",VNM,1012342,VN-36,NA,1997-01-01,1997-01-31,1997,624,Total,Admin1,Month,TYCHO-ALL-19242017-SV_DF01-00,1997-01-01,1997-01-31,1997,1
