gadm_name,year,observed,population,expected,sir_raw,province_id,time_id
Hà Tĩnh,2006,404,1240452,1034.2686527134435,0.3906141783762763,20,13
Hà Tĩnh,2007,108,1236287,1546.8276578031193,0.0698203186729845,20,14
Hà Tĩnh,2008,151,1232137,1403.6933406741264,0.10757335354136678,20,15
Hà Tĩnh,2009,113,1228000,1507.9521722916277,0.07493606367387265,20,16
Hà Tĩnh,2010,5,1223877,1810.6269652934564,0.0027614743930369045,20,17
Hải Dương,1994,0,1621218,1083.4701464823158,0,22,1
Hải Dương,1995,1,1626737,2000.1679328812527,4.999580203045725e-4,22,2
Hải Dương,1996,0,1632274,2223.1082920226795,0,22,3
Hải Dương,1997,1,1637831,2401.685395378438,4.1637426863830687e-4,22,4
Hải Dương,1998,5,1643406,5229.054148632078,9.561958736472449e-4,22,5
Hải Dương,1999,0,1649000,792.9100463844277,0,22,6
Hải Dương,2000,0,1654613,554.6203467421141,0,22,7
Hải Dương,2001,0,1660246,915.2860140788775,0,22,8
Hải Dương,2002,2,1665897,683.2917944808064,0.0029270071968589694,22,9
Hải Dương,2003,1,1671568,1066.8777903123082,9.373144788282348e-4,22,10
Hải Dương,2004,2,1677258,1639.3440543422437,0.001220000154758522,22,11
Hải Dương,2005,2,1682967,1178.8490977904953,0.0016965699882610754,22,12
Hải Dương,2006,0,1688696,1408.0071915419387,0,22,13
Hải Dương,2007,2,1694445,2120.0695231982595,9.433652897301561e-4,22,14
Hải Dương,2008,1,1700212,1936.9406666095067,5.162780756472202e-4,22,15
Hải Dương,2009,11,1706000,2094.9237833302254,0.005250787683795204,22,16
Hải Dương,2010,0,1711807,2532.479908992567,0,22,17
Hải Phòng,1994,155,1651279,1103.5601011172907,0.14045451610933693,23,1
Hải Phòng,1995,78,1663054,2044.8218006044608,0.03814513322233887,23,2
Hải Phòng,1996,148,1674913,2281.1813327398354,0.06487866522309436,23,3
Hải Phòng,1997,85,1686857,2473.576224281923,0.03436320221935972,23,4
Hải Phòng,1998,170,1698885,5405.579423038986,0.03144898755449735,23,5
Hải Phòng,1999,444,1711000,822.7223101053704,0.5396717635421052,23,6
Hải Phòng,2000,207,1723201,577.6107984926733,0.3583728014437834,23,7
Hải Phòng,2001,284,1735489,956.7671352846128,0.29683293826299495,23,8
Hải Phòng,2002,102,1747864,716.9117472859368,0.14227692653405188,23,9
Hải Phòng,2003,165,1760328,1123.5288345223676,0.14685871419592403,23,10
Hải Phòng,2004,25,1772881,1732.8055233043046,0.014427470171221085,23,11
Hải Phòng,2005,12,1785523,1250.685353684403,0.009594739368018593,23,12
Hải Phòng,2006,12,1798256,1499.35653322649,0.008003433295599814,23,13
Hải Phòng,2007,11,1811079,2266.0006031499283,0.004854367639933145,23,14
Hải Phòng,2008,6,1823993,2077.956288575233,0.0028874524613383217,23,15
Hải Phòng,2009,272,1837000,2255.788388029088,0.12057868612297007,23,16
Hải Phòng,2010,87,1850099,2737.07173013502,0.03178579466593237,23,17
Hậu Giang,1994,0,748018,499.9051158026921,0,24,1
Hậu Giang,1995,0,748613,920.4633058312642,0,24,2
Hậu Giang,1996,0,749209,1020.4002148891789,0,24,3
Hậu Giang,1997,0,749806,1099.5017920451653,0,24,4
Hậu Giang,1998,0,750403,2387.66191695537,0,24,5
Hậu Giang,1999,0,751000,361.11306539399953,0,24,6
Hậu Giang,2000,0,751598,251.9329555434893,0,24,7
Hậu Giang,2001,0,752196,414.6822089293246,0,24,8
Hậu Giang,2002,0,752795,308.76977773906714,0,24,9
Hậu Giang,2003,0,753394,480.85350159523944,0,24,10
Hậu Giang,2004,1238,753994,736.950177557493,1.679896467496838,24,11
Hậu Giang,2005,1332,754594,528.5620312805427,2.520044803015788,24,12
Hậu Giang,2006,833,755195,629.6692779615245,1.3229166947714732,24,13
Hậu Giang,2007,1162,755796,945.6430072118904,1.2287935205337275,24,14
Hậu Giang,2008,825,756398,861.7149192818882,0.9573931952895922,24,15
Hậu Giang,2009,1032,757000,929.5763798247249,1.1101831139411993,24,16
Hậu Giang,2010,1052,757603,1120.8123208355237,0.9386049568189734,24,17
Hồ Chí Minh,1994,1619,4224164,2823.03526598232,0.5734962008831452,25,1
Hồ Chí Minh,1995,6463,4375493,5379.923607286482,1.2013181732258458,25,2
Hồ Chí Minh,1996,4452,4532244,6172.78056127221,0.7212308870870411,25,3
Hồ Chí Minh,1997,6493,4694610,6884.090161926089,0.9431892737127273,25,4
Hồ Chí Minh,1998,6973,4862792,15472.623734813478,0.4506669404950833,25,5
Hồ Chí Minh,1999,846,5037000,2422.0060058449744,0.3492972345891656,25,6
Hồ Chí Minh,2000,1946,5217449,1748.8702031769944,1.1127183689589426,25,7
Hồ Chí Minh,2001,1340,5404362,2979.4000127808476,0.4497549822956804,25,8
Hồ Chí Minh,2002,1692,5597971,2296.0889238899613,0.7369052576297729,25,9
Hồ Chí Minh,2003,8626,5798516,3700.901152193967,2.330783678155343,25,10
Hồ Chí Minh,2004,7755,6006246,5870.476497364677,1.3210171275672948,25,11
Hồ Chí Minh,2005,6195,6221418,4357.84718076917,1.4215734841134489,25,12
Hồ Chí Minh,2006,8746,6444298,5373.150601670954,1.6277228479842256,25,13
Hồ Chí Minh,2007,9748,6675163,8351.884917291894,1.167161676260357,25,14
Hồ Chí Minh,2008,18841,6914298,7877.0088537528145,2.3918977812274074,25,15
Hồ Chí Minh,2009,17022,7162000,8794.7503729256,1.9354727852653741,25,16
Hồ Chí Minh,2010,6547,7418576,10975.182759116207,0.5965276518572714,25,17
Hoà Bình,1994,8,750276,501.41415134927314,0.01595487478459177,16,1
Hoà Bình,1995,18,752606,925.3729320068505,0.019451617156083775,16,2
Hoà Bình,1996,11,754944,1028.2111130930039,0.010698192092974419,16,3
Hoà Bình,1997,1,757289,1110.4747262573135,9.005157671353298e-4,16,4
Hoà Bình,1998,1,759641,2417.0557503873174,4.137264934165282e-4,16,5
Hoà Bình,1999,3,762000,366.4023379896507,0.008187720680114047,16,6
Hoà Bình,2000,0,764367,256.2130785737991,0,16,7
Hoà Bình,2001,12,766741,422.7008007975039,0.028388874535746705,16,8
Hoà Bình,2002,0,769122,315.466533377914,0,16,9
Hoà Bình,2003,1,771511,492.4166715811976,0.0020308004535851787,16,10
Hoà Bình,2004,1,773907,756.4130497895034,0.0013220290161285327,16,11
Hoà Bình,2005,0,776311,543.7738957180012,0,16,12
Hoà Bình,2006,1,778722,649.2857069667493,0.0015401540327626697,16,13
Hoà Bình,2007,3,781140,977.3531199602752,0.0030695149365481495,16,14
Hoà Bình,2008,2,783566,892.6656501498312,0.0022404805199621003,16,15
Hoà Bình,2009,16,786000,965.1876281931754,0.01657708774194701,16,16
Hoà Bình,2010,33,788441,1166.4346459186158,0.0282913407240327,16,17
Hưng Yên,1994,0,1049441,701.3479951459631,0,21,1
Hưng Yên,1995,0,1054504,1296.5741148661477,0,21,2
Hưng Yên,1996,0,1059591,1443.1312011663501,0,21,3
Hưng Yên,1997,0,1064703,1561.2609881700914,0,21,4
Hưng Yên,1998,4,1069839,3404.056004005336,0.0011750687988956276,21,5
Hưng Yên,1999,1,1075000,516.9061854840872,0.0019345870258129937,21,6
Hưng Yên,2000,2,1080186,362.0744753401413,0.005523725465931153,21,7
Hưng Yên,2001,8,1085397,598.3743938086112,0.013369556055165661,21,8
Hưng Yên,2002,0,1090633,447.33892893137175,0,21,9
Hưng Yên,2003,3,1095894,699.4540270790759,0.0042890595862719065,21,10
Hưng Yên,2004,2,1101181,1076.2891130074481,0.0018582367654091097,21,11
Hưng Yên,2005,11,1106493,775.0527935256595,0.014192581578813219,21,12
Hưng Yên,2006,3,1111831,927.0265600079975,0.0032361532338125443,21,13
Hưng Yên,2007,0,1117195,1397.8211573521003,0,21,14
Hưng Yên,2008,2,1122584,1278.8867513493415,0.0015638601290456865,21,15
Hưng Yên,2009,1,1128000,1385.154764124557,7.219409887616553e-4,21,16
Hưng Yên,2010,1,1133442,1676.8357022773903,5.963613481284138e-4,21,17
Khánh Hòa,1994,1345,989856,661.5269663403683,2.033174864269965,26,1
Khánh Hòa,1995,4980,1000264,1229.8828742541255,4.049166066337959,26,2
Khánh Hòa,1996,1818,1010781,1376.6534433060724,1.3205937985627096,26,3
Khánh Hòa,1997,3726,1021408,1497.7739927518162,2.4876917465727453,26,4
Khánh Hòa,1998,7558,1032148,3284.129290876571,2.3013710273211214,26,5
Khánh Hòa,1999,1507,1043000,501.5192106603748,3.0048699391109257,26,6
Khánh Hòa,2000,754,1053966,353.2856253241084,2.1342504363382218,26,7
Khánh Hòa,2001,1121,1065048,587.156083329025,1.9092027347212623,26,8
Khánh Hòa,2002,1194,1076246,441.43789240438633,2.704797255841864,26,9
Khánh Hòa,2003,590,1087562,694.1361305000064,0.8499773662192255,26,10
Khánh Hòa,2004,1602,1098997,1074.1544817135841,1.4914055913487891,26,11
Khánh Hòa,2005,5362,1110552,777.8959559215541,6.892952661834797,26,12
Khánh Hòa,2006,1053,1122228,935.6954090906397,1.1253662140154812,26,13
Khánh Hòa,2007,3372,1134028,1418.882407663557,2.376518294812464,26,14
Khánh Hòa,2008,3011,1145951,1305.507250767452,2.3063832071633166,26,15
Khánh Hòa,2009,2253,1158000,1421.9939865746783,1.5843948858230141,26,16
Khánh Hòa,2010,6926,1170175,1731.1792027403653,4.000741222535776,26,17
Kiên Giang,1994,1077,1436688,960.1475913846166,1.121702548299759,27,1
Kiên Giang,1995,2948,1452212,1785.5792756575584,1.6510048252628649,27,2
Kiên Giang,1996,5104,1467903,1999.2399138777969,2.552970238624388,27,3
Kiên Giang,1997,7699,1483763,2175.7629006307106,3.5385289443846166,27,4
Kiên Giang,1998,8843,1499795,4772.10699416191,1.8530598770770084,27,5
Kiên Giang,1999,1145,1516000,728.9579322733732,1.5707353597609293,27,6
Kiên Giang,2000,595,1532380,513.6482832787369,1.158380197831045,27,7
Kiên Giang,2001,2250,1548937,853.9218722944036,2.6349014740124557,27,8
Kiên Giang,2002,1101,1565673,642.1834685698742,1.714463317549887,27,9
Kiên Giang,2003,3120,1582590,1010.0876076655907,3.088840984011891,27,10
Kiên Giang,2004,6153,1599690,1563.529457179959,3.9353271994617764,27,11
Kiên Giang,2005,2522,1616974,1132.6237181422384,2.2266883163427442,27,12
Kiên Giang,2006,4142,1634446,1362.7744260583052,3.039387825893049,27,13
Kiên Giang,2007,5814,1652106,2067.0954676563615,2.8126422272077334,27,14
Kiên Giang,2008,2913,1669956,1902.4719786994478,1.5311657846289861,27,15
Kiên Giang,2009,5395,1688000,2072.8202498601527,2.6027341253367173,27,16
Kiên Giang,2010,5943,1706239,2524.242503646479,2.3543696738387223,27,17
Kon Tum,1994,0,288757,192.978112189597,0,28,1
Kon Tum,1995,2187,296571,364.6513259503693,5.997510071573579,28,2
Kon Tum,1996,0,304597,414.85198957113334,0,28,3
Kon Tum,1997,63,312839,458.7413825997891,0.13733227999393696,28,4
Kon Tum,1998,1660,321305,1022.3409451019588,1.623724460957051,28,5
Kon Tum,1999,164,330000,158.67817786953376,1.033538462578275,28,6
Kon Tum,2000,8,338930,113.60812112639313,0.07041750114940913,28,7
Kon Tum,2001,153,348102,191.90703791660118,0.7972610158596196,28,8
Kon Tum,2002,1,357522,146.64282902626445,0.006819290153089553,28,9
Kon Tum,2003,68,367197,234.36337855792206,0.29014772025568,28,10
Kon Tum,2004,76,377134,368.60899193225356,0.20618053727231916,28,11
Kon Tum,2005,0,387340,271.31572368214614,0,28,12
Kon Tum,2006,2,397822,331.6974973314304,0.006029590262484286,28,13
Kon Tum,2007,392,408587,511.21921707403146,0.7667943357912406,28,14
Kon Tum,2008,35,419644,478.0730456547065,0.07321056963600314,28,15
Kon Tum,2009,109,431000,529.2568292000745,0.2059491611374084,28,16
Kon Tum,2010,1031,442663,654.8840809474295,1.574324418618389,28,17
Lai Châu,1994,0,754527,504.25512128218554,0,29,1
Lai Châu,1995,0,719520,884.6917670568254,0,29,2
Lai Châu,1996,0,686138,934.4994022277248,0,29,3
Lai Châu,1997,0,654305,959.4608739382079,0,29,4
Lai Châu,1998,0,623948,1985.302401190386,0,29,5
Lai Châu,1999,0,595000,286.1015631284018,0,29,6
Lai Châu,2000,1,567395,190.18877020774153,0.005257933993199014,29,7
Lai Châu,2001,0,541071,298.28996361001464,0,29,8
